origin_study_name,origin_dataset_name,origin_variable_name,target_study_name,target_dataset_name,target_variable_name
soep-core,bfpkal,bfp1a01,soep-core,pkal,kal1a01
soep-core,bfpkal,bfp1a010,soep-core,pkal,kal1a010_v2
soep-core,bfpkal,bfp1a011,soep-core,pkal,kal1a011_v2
soep-core,bfpkal,bfp1a012,soep-core,pkal,kal1a012_v2
soep-core,bfpkal,bfp1a02,soep-core,pkal,kal1a02
soep-core,bfpkal,bfp1b001,soep-core,pkal,kal1b001
soep-core,bfpkal,bfp1b002,soep-core,pkal,kal1b002
soep-core,bfpkal,bfp1b003,soep-core,pkal,kal1b003
soep-core,bfpkal,bfp1b004,soep-core,pkal,kal1b004
soep-core,bfpkal,bfp1b005,soep-core,pkal,kal1b005
soep-core,bfpkal,bfp1b006,soep-core,pkal,kal1b006
soep-core,bfpkal,bfp1b007,soep-core,pkal,kal1b007
soep-core,bfpkal,bfp1b008,soep-core,pkal,kal1b008
soep-core,bfpkal,bfp1b009,soep-core,pkal,kal1b009
soep-core,bfpkal,bfp1b01,soep-core,pkal,kal1b01
soep-core,bfpkal,bfp1b010,soep-core,pkal,kal1b010
soep-core,bfpkal,bfp1b011,soep-core,pkal,kal1b011
soep-core,bfpkal,bfp1b012,soep-core,pkal,kal1b012
soep-core,bfpkal,bfp1b02,soep-core,pkal,kal1b02
soep-core,bfpkal,bfp1c001,soep-core,pkal,kal1c001
soep-core,bfpkal,bfp1c002,soep-core,pkal,kal1c002
soep-core,bfpkal,bfp1c003,soep-core,pkal,kal1c003
soep-core,bfpkal,bfp1c004,soep-core,pkal,kal1c004
soep-core,bfpkal,bfp1c005,soep-core,pkal,kal1c005
soep-core,bfpkal,bfp1c006,soep-core,pkal,kal1c006
soep-core,bfpkal,bfp1c007,soep-core,pkal,kal1c007
soep-core,bfpkal,bfp1c008,soep-core,pkal,kal1c008
soep-core,bfpkal,bfp1c009,soep-core,pkal,kal1c009
soep-core,bfpkal,bfp1c01,soep-core,pkal,kal1c01
soep-core,bfpkal,bfp1c010,soep-core,pkal,kal1c010
soep-core,bfpkal,bfp1c011,soep-core,pkal,kal1c011
soep-core,bfpkal,bfp1c012,soep-core,pkal,kal1c012
soep-core,bfpkal,bfp1c02,soep-core,pkal,kal1c02
soep-core,bfpkal,bfp1d001,soep-core,pkal,kal1d001
soep-core,bfpkal,bfp1d002,soep-core,pkal,kal1d002
soep-core,bfpkal,bfp1d003,soep-core,pkal,kal1d003
soep-core,bfpkal,bfp1d004,soep-core,pkal,kal1d004
soep-core,bfpkal,bfp1d005,soep-core,pkal,kal1d005
soep-core,bfpkal,bfp1d006,soep-core,pkal,kal1d006
soep-core,bfpkal,bfp1d007,soep-core,pkal,kal1d007
soep-core,bfpkal,bfp1d008,soep-core,pkal,kal1d008
soep-core,bfpkal,bfp1d009,soep-core,pkal,kal1d009
soep-core,bfpkal,bfp1d01,soep-core,pkal,kal1d01
soep-core,bfpkal,bfp1d010,soep-core,pkal,kal1d010
soep-core,bfpkal,bfp1d011,soep-core,pkal,kal1d011
soep-core,bfpkal,bfp1d012,soep-core,pkal,kal1d012
soep-core,bfpkal,bfp1d02,soep-core,pkal,kal1d02
soep-core,bfpkal,bfp1e001,soep-core,pkal,kal1e001
soep-core,bfpkal,bfp1e002,soep-core,pkal,kal1e002
soep-core,bfpkal,bfp1e003,soep-core,pkal,kal1e003
soep-core,bfpkal,bfp1e004,soep-core,pkal,kal1e004
soep-core,bfpkal,bfp1e005,soep-core,pkal,kal1e005
soep-core,bfpkal,bfp1e006,soep-core,pkal,kal1e006
soep-core,bfpkal,bfp1e007,soep-core,pkal,kal1e007
soep-core,bfpkal,bfp1e008,soep-core,pkal,kal1e008
soep-core,bfpkal,bfp1e009,soep-core,pkal,kal1e009
soep-core,bfpkal,bfp1e01,soep-core,pkal,kal1e01
soep-core,bfpkal,bfp1e010,soep-core,pkal,kal1e010
soep-core,bfpkal,bfp1e011,soep-core,pkal,kal1e011
soep-core,bfpkal,bfp1e012,soep-core,pkal,kal1e012
soep-core,bfpkal,bfp1e02,soep-core,pkal,kal1e02
soep-core,bfpkal,bfp1f001,soep-core,pkal,kal1f001
soep-core,bfpkal,bfp1f002,soep-core,pkal,kal1f002
soep-core,bfpkal,bfp1f003,soep-core,pkal,kal1f003
soep-core,bfpkal,bfp1f004,soep-core,pkal,kal1f004
soep-core,bfpkal,bfp1f005,soep-core,pkal,kal1f005
soep-core,bfpkal,bfp1f006,soep-core,pkal,kal1f006
soep-core,bfpkal,bfp1f007,soep-core,pkal,kal1f007
soep-core,bfpkal,bfp1f008,soep-core,pkal,kal1f008
soep-core,bfpkal,bfp1f009,soep-core,pkal,kal1f009
soep-core,bfpkal,bfp1f01,soep-core,pkal,kal1f01
soep-core,bfpkal,bfp1f010,soep-core,pkal,kal1f010
soep-core,bfpkal,bfp1f011,soep-core,pkal,kal1f011
soep-core,bfpkal,bfp1f012,soep-core,pkal,kal1f012
soep-core,bfpkal,bfp1f02,soep-core,pkal,kal1f02
soep-core,bfpkal,bfp1g001,soep-core,pkal,kal1g001
soep-core,bfpkal,bfp1g002,soep-core,pkal,kal1g002
soep-core,bfpkal,bfp1g003,soep-core,pkal,kal1g003
soep-core,bfpkal,bfp1g004,soep-core,pkal,kal1g004
soep-core,bfpkal,bfp1g005,soep-core,pkal,kal1g005
soep-core,bfpkal,bfp1g006,soep-core,pkal,kal1g006
soep-core,bfpkal,bfp1g007,soep-core,pkal,kal1g007
soep-core,bfpkal,bfp1g008,soep-core,pkal,kal1g008
soep-core,bfpkal,bfp1g009,soep-core,pkal,kal1g009
soep-core,bfpkal,bfp1g01,soep-core,pkal,kal1g01
soep-core,bfpkal,bfp1g010,soep-core,pkal,kal1g010
soep-core,bfpkal,bfp1g011,soep-core,pkal,kal1g011
soep-core,bfpkal,bfp1g012,soep-core,pkal,kal1g012
soep-core,bfpkal,bfp1g02,soep-core,pkal,kal1g02
soep-core,bfpkal,bfp1h001,soep-core,pkal,kal1h001_v4
soep-core,bfpkal,bfp1h002,soep-core,pkal,kal1h002_v4
soep-core,bfpkal,bfp1h003,soep-core,pkal,kal1h003_v4
soep-core,bfpkal,bfp1h004,soep-core,pkal,kal1h004_v4
soep-core,bfpkal,bfp1h005,soep-core,pkal,kal1h005_v4
soep-core,bfpkal,bfp1h006,soep-core,pkal,kal1h006_v4
soep-core,bfpkal,bfp1h007,soep-core,pkal,kal1h007_v4
soep-core,bfpkal,bfp1h008,soep-core,pkal,kal1h008_v4
soep-core,bfpkal,bfp1h009,soep-core,pkal,kal1h009_v4
soep-core,bfpkal,bfp1h01,soep-core,pkal,kal1h01_v3
soep-core,bfpkal,bfp1h010,soep-core,pkal,kal1h010_v4
soep-core,bfpkal,bfp1h011,soep-core,pkal,kal1h011_v4
soep-core,bfpkal,bfp1h012,soep-core,pkal,kal1h012_v4
soep-core,bfpkal,bfp1h02,soep-core,pkal,kal1h02
soep-core,bfpkal,bfp1i001,soep-core,pkal,kal1i001
soep-core,bfpkal,bfp1i002,soep-core,pkal,kal1i002
soep-core,bfpkal,bfp1i003,soep-core,pkal,kal1i003
soep-core,bfpkal,bfp1i004,soep-core,pkal,kal1i004
soep-core,bfpkal,bfp1i005,soep-core,pkal,kal1i005
soep-core,bfpkal,bfp1i006,soep-core,pkal,kal1i006
soep-core,bfpkal,bfp1i007,soep-core,pkal,kal1i007
soep-core,bfpkal,bfp1i008,soep-core,pkal,kal1i008
soep-core,bfpkal,bfp1i009,soep-core,pkal,kal1i009
soep-core,bfpkal,bfp1i01,soep-core,pkal,kal1i01
soep-core,bfpkal,bfp1i010,soep-core,pkal,kal1i010
soep-core,bfpkal,bfp1i011,soep-core,pkal,kal1i011
soep-core,bfpkal,bfp1i012,soep-core,pkal,kal1i012
soep-core,bfpkal,bfp1i02,soep-core,pkal,kal1i02
soep-core,bfpkal,bfp1j001,soep-core,pkal,kal1j001
soep-core,bfpkal,bfp1j002,soep-core,pkal,kal1j002
soep-core,bfpkal,bfp1j003,soep-core,pkal,kal1j003
soep-core,bfpkal,bfp1j004,soep-core,pkal,kal1j004
soep-core,bfpkal,bfp1j005,soep-core,pkal,kal1j005
soep-core,bfpkal,bfp1j006,soep-core,pkal,kal1j006
soep-core,bfpkal,bfp1j007,soep-core,pkal,kal1j007
soep-core,bfpkal,bfp1j008,soep-core,pkal,kal1j008
soep-core,bfpkal,bfp1j009,soep-core,pkal,kal1j009
soep-core,bfpkal,bfp1j01,soep-core,pkal,kal1j01
soep-core,bfpkal,bfp1j010,soep-core,pkal,kal1j010
soep-core,bfpkal,bfp1j011,soep-core,pkal,kal1j011
soep-core,bfpkal,bfp1j012,soep-core,pkal,kal1j012
soep-core,bfpkal,bfp1j02,soep-core,pkal,kal1j02
soep-core,bfpkal,bfp1m001,soep-core,pkal,kal1m001
soep-core,bfpkal,bfp1m002,soep-core,pkal,kal1m002
soep-core,bfpkal,bfp1m003,soep-core,pkal,kal1m003
soep-core,bfpkal,bfp1m004,soep-core,pkal,kal1m004
soep-core,bfpkal,bfp1m005,soep-core,pkal,kal1m005
soep-core,bfpkal,bfp1m006,soep-core,pkal,kal1m006
soep-core,bfpkal,bfp1m007,soep-core,pkal,kal1m007
soep-core,bfpkal,bfp1m008,soep-core,pkal,kal1m008
soep-core,bfpkal,bfp1m009,soep-core,pkal,kal1m009
soep-core,bfpkal,bfp1m01,soep-core,pkal,kal1m01
soep-core,bfpkal,bfp1m010,soep-core,pkal,kal1m010
soep-core,bfpkal,bfp1m011,soep-core,pkal,kal1m011
soep-core,bfpkal,bfp1m012,soep-core,pkal,kal1m012
soep-core,bfpkal,bfp1m02,soep-core,pkal,kal1m02
soep-core,bfpkal,bfp1n001,soep-core,pkal,kal1n001
soep-core,bfpkal,bfp1n002,soep-core,pkal,kal1n002
soep-core,bfpkal,bfp1n003,soep-core,pkal,kal1n003
soep-core,bfpkal,bfp1n004,soep-core,pkal,kal1n004
soep-core,bfpkal,bfp1n005,soep-core,pkal,kal1n005
soep-core,bfpkal,bfp1n006,soep-core,pkal,kal1n006
soep-core,bfpkal,bfp1n007,soep-core,pkal,kal1n007
soep-core,bfpkal,bfp1n008,soep-core,pkal,kal1n008
soep-core,bfpkal,bfp1n009,soep-core,pkal,kal1n009
soep-core,bfpkal,bfp1n01,soep-core,pkal,kal1n01
soep-core,bfpkal,bfp1n010,soep-core,pkal,kal1n010
soep-core,bfpkal,bfp1n011,soep-core,pkal,kal1n011
soep-core,bfpkal,bfp1n012,soep-core,pkal,kal1n012
soep-core,bfpkal,bfp1n02,soep-core,pkal,kal1n02
soep-core,bfpkal,bfp2a01,soep-core,pkal,kal2a01
soep-core,bfpkal,bfp2a02,soep-core,pkal,kal2a02
soep-core,bfpkal,bfp2a03,soep-core,pkal,kal2a03_v2
soep-core,bfpkal,bfp2a04,soep-core,pkal,kal2a04
soep-core,bfpkal,bfp2b01,soep-core,pkal,kal2b01
soep-core,bfpkal,bfp2b02,soep-core,pkal,kal2b02
soep-core,bfpkal,bfp2b03,soep-core,pkal,kal2b03_v2
soep-core,bfpkal,bfp2b04,soep-core,pkal,kal2b04
soep-core,bfpkal,bfp2c01,soep-core,pkal,kal2c01
soep-core,bfpkal,bfp2c02,soep-core,pkal,kal2c02
soep-core,bfpkal,bfp2c03,soep-core,pkal,kal2c03_v2
soep-core,bfpkal,bfp2d01,soep-core,pkal,kal2d01
soep-core,bfpkal,bfp2d02,soep-core,pkal,kal2d02
soep-core,bfpkal,bfp2d03,soep-core,pkal,kal2d03_v2
soep-core,bfpkal,bfp2e01,soep-core,pkal,kal2e01
soep-core,bfpkal,bfp2e02,soep-core,pkal,kal2e02
soep-core,bfpkal,bfp2e03,soep-core,pkal,kal2e03_v2
soep-core,bfpkal,bfp2f01,soep-core,pkal,kal2f01
soep-core,bfpkal,bfp2f02,soep-core,pkal,kal2f02
soep-core,bfpkal,bfp2f03,soep-core,pkal,kal2f03_v2
soep-core,bfpkal,bfp2j01,soep-core,pkal,kal2j01
soep-core,bfpkal,bfp2j02,soep-core,pkal,kal2j02
soep-core,bfpkal,bfp2j03,soep-core,pkal,kal2j03_v2
soep-core,bfpkal,bfp2k01,soep-core,pkal,kal2k01
soep-core,bfpkal,bfp2k02,soep-core,pkal,kal2k02
soep-core,bfpkal,bfp2k03,soep-core,pkal,kal2k03_v2
soep-core,bfpkal,bfp2m01,soep-core,pkal,kal2m01
soep-core,bfpkal,bfp2m02,soep-core,pkal,kal2m02
soep-core,bfpkal,bfp2m03,soep-core,pkal,kal2m03_v2
soep-core,bfpkal,bfp2n01,soep-core,pkal,kal2n01
soep-core,bfpkal,bfp2r01,soep-core,pkal,kal2r01
soep-core,bfpkal,bfp2r02,soep-core,pkal,kal2r02
soep-core,bfpkal,bfp2t01,soep-core,pkal,kal2t01
soep-core,bfpkal,bfp2t02,soep-core,pkal,kal2t02
soep-core,bfpkal,bfp2t03,soep-core,pkal,kal2t03
soep-core,bfpkal,bfp2u01,soep-core,pkal,kal2u01
soep-core,bfpkal,bfp2u02,soep-core,pkal,kal2u02
soep-core,bfpkal,bfp2u03,soep-core,pkal,kal2u03
soep-core,bfpkal,bfp2v01,soep-core,pkal,kal2v01
soep-core,bfpkal,bfp2v02,soep-core,pkal,kal2v02
soep-core,bfpkal,bfp2v03,soep-core,pkal,kal2v03
soep-core,bfpkal,hhnr,soep-core,pkal,cid
soep-core,bfpkal,hhnrakt,soep-core,pkal,hid
soep-core,bfpkal,persnr,soep-core,pkal,pid
soep-core,bfpkal,syear,soep-core,pkal,syear
soep-core,bfpluecke,bfp02,soep-core,plueckel,gl0001
soep-core,bfpluecke,bfp03,soep-core,plueckel,gl0003
soep-core,bfpluecke,bfp0401,soep-core,plueckel,gl0004
soep-core,bfpluecke,bfp0402,soep-core,plueckel,gl0005
soep-core,bfpluecke,bfp05,soep-core,plueckel,gl0006_v15
soep-core,bfpluecke,bfp0601,soep-core,plueckel,gl0039_v2
soep-core,bfpluecke,bfp0602,soep-core,plueckel,gl0057
soep-core,bfpluecke,bfp0603,soep-core,plueckel,gl0041_v2
soep-core,bfpluecke,bfp0604,soep-core,plueckel,gl0042
soep-core,bfpluecke,bfp0607,soep-core,plueckel,gl0045_v2
soep-core,bfpluecke,bfp0608,soep-core,plueckel,gl0046
soep-core,bfpluecke,bfp0701,soep-core,plueckel,gl0068
soep-core,bfpluecke,bfp0702,soep-core,plueckel,gl0069
soep-core,bfpluecke,bfp0703,soep-core,plueckel,gl0070
soep-core,bfpluecke,bfp0801,soep-core,plueckel,gl0071
soep-core,bfpluecke,bfp0901,soep-core,plueckel,gl0072
soep-core,bfpluecke,bfp0902,soep-core,plueckel,gl0073
soep-core,bfpluecke,bfp1001,soep-core,plueckel,gl0074
soep-core,bfpluecke,bfp1002,soep-core,plueckel,gl0075
soep-core,bfpluecke,bfp1003,soep-core,plueckel,gl0078_v3
soep-core,bfpluecke,bfp1004,soep-core,plueckel,gl0081_v2
soep-core,bfpluecke,bfp1007_isco08,soep-core,plueckel,isco08_train_ybl
soep-core,bfpluecke,bfp1007_isco88,soep-core,plueckel,isco88_train_ybl
soep-core,bfpluecke,bfp1007_kldb2010,soep-core,plueckel,kldb2010_train_ybl
soep-core,bfpluecke,bfp1007_kldb92,soep-core,plueckel,kldb92_train_ybl
soep-core,bfpluecke,bfp1101,soep-core,plueckel,sex
soep-core,bfpluecke,bfp1102,soep-core,plueckel,birthy_v2
soep-core,bfpluecke,bfp1102,soep-core,plueckel,birthy_h
soep-core,bfpluecke,bfp120101,soep-core,plueckel,gl0084
soep-core,bfpluecke,bfp120102,soep-core,plueckel,gl0085
soep-core,bfpluecke,bfp120201,soep-core,plueckel,gl0087_v2
soep-core,bfpluecke,bfp120202,soep-core,plueckel,gl0090_v2
soep-core,bfpluecke,bfp120301,soep-core,plueckel,gl0092
soep-core,bfpluecke,bfp120302,soep-core,plueckel,gl0093
soep-core,bfpluecke,bfp120401,soep-core,plueckel,gl0095
soep-core,bfpluecke,bfp120402,soep-core,plueckel,gl0096
soep-core,bfpluecke,bfp120501,soep-core,plueckel,gl0097
soep-core,bfpluecke,bfp120502,soep-core,plueckel,gl0098
soep-core,bfpluecke,bfp120601,soep-core,plueckel,gl0100
soep-core,bfpluecke,bfp120602,soep-core,plueckel,gl0101
soep-core,bfpluecke,bfp120701,soep-core,plueckel,gl0103_v2
soep-core,bfpluecke,bfp120702,soep-core,plueckel,gl0105_v2
soep-core,bfpluecke,bfp120801,soep-core,plueckel,gl0108
soep-core,bfpluecke,bfp120802,soep-core,plueckel,gl0109
soep-core,bfpluecke,bfp120901,soep-core,plueckel,gl0111
soep-core,bfpluecke,bfp120902,soep-core,plueckel,gl0112
soep-core,bfpluecke,bfp121001,soep-core,plueckel,gl0113
soep-core,bfpluecke,bfp121002,soep-core,plueckel,gl0114
soep-core,bfpluecke,bfp121101,soep-core,plueckel,gl0115
soep-core,bfpluecke,bfp121102,soep-core,plueckel,gl0116
soep-core,bfpluecke,bfp121201,soep-core,plueckel,gl0117
soep-core,bfpluecke,bfp121202,soep-core,plueckel,gl0118
soep-core,bfpluecke,bfp121301,soep-core,plueckel,gl0119
soep-core,bfpluecke,bfp121302,soep-core,plueckel,gl0120
soep-core,bfpluecke,bfp121401,soep-core,plueckel,gl0082
soep-core,bfpluecke,bfp121402,soep-core,plueckel,gl0083
soep-core,bfpluecke,bfp1215,soep-core,plueckel,gl0121
soep-core,bfpluecke,bfpdatst,soep-core,plueckel,pdatst
soep-core,bfpluecke,bfpdauer1,soep-core,plueckel,pdauer1
soep-core,bfpluecke,bfpdauer2,soep-core,plueckel,pdauer2
soep-core,bfpluecke,bfpinta,soep-core,plueckel,pform
soep-core,bfpluecke,bfpmonin,soep-core,plueckel,pdatm
soep-core,bfpluecke,bfppdatmi,soep-core,plueckel,pdatmi
soep-core,bfpluecke,bfptagin,soep-core,plueckel,tagin
soep-core,bfpluecke,hhnr,soep-core,plueckel,cid
soep-core,bfpluecke,hhnrakt,soep-core,plueckel,hid
soep-core,bfpluecke,intid,soep-core,plueckel,intid
soep-core,bfpluecke,persnr,soep-core,plueckel,pid
soep-core,bfpluecke,syear,soep-core,plueckel,syear
soep-core,bfvp,bfvdatm,soep-core,vpl,intmonth
soep-core,bfvp,bfvdatmi,soep-core,vpl,intmin
soep-core,bfvp,bfvdatst,soep-core,vpl,inthour
soep-core,bfvp,bfvdatt,soep-core,vpl,intday
soep-core,bfvp,bfvform,soep-core,vpl,intmode
soep-core,bfvp,bfvp0101,soep-core,vpl,dl001
soep-core,bfvp,bfvp0102,soep-core,vpl,dl002
soep-core,bfvp,bfvp02,soep-core,vpl,dl004
soep-core,bfvp,bfvp03,soep-core,vpl,dl005
soep-core,bfvp,bfvp04,soep-core,vpl,dl006
soep-core,bfvp,bfvp05,soep-core,vpl,dl007
soep-core,bfvp,bfvp06,soep-core,vpl,dl008
soep-core,bfvp,bfvp07,soep-core,vpl,dl009
soep-core,bfvp,bfvp08,soep-core,vpl,dl010
soep-core,bfvp,bfvp09,soep-core,vpl,dl011
soep-core,bfvp,bfvp1001,soep-core,vpl,dl012
soep-core,bfvp,bfvp1002,soep-core,vpl,dl013
soep-core,bfvp,bfvp1003,soep-core,vpl,dl014
soep-core,bfvp,bfvp1004,soep-core,vpl,dl015
soep-core,bfvp,bfvp1005,soep-core,vpl,dl016
soep-core,bfvp,bfvp1006,soep-core,vpl,dl017
soep-core,bfvp,bfvp1007,soep-core,vpl,dl018
soep-core,bfvp,bfvp1008,soep-core,vpl,dl019
soep-core,bfvp,bfvp1009,soep-core,vpl,dl020
soep-core,bfvp,bfvp1010,soep-core,vpl,dl021
soep-core,bfvp,bfvp1101,soep-core,vpl,dl022
soep-core,bfvp,bfvp1102,soep-core,vpl,dl023
soep-core,bfvp,bfvp1103,soep-core,vpl,dl024
soep-core,bfvp,bfvp1104,soep-core,vpl,dl025
soep-core,bfvp,bfvp12,soep-core,vpl,dl026
soep-core,bfvp,bfvp13,soep-core,vpl,dl027
soep-core,bfvp,bfvp15,soep-core,vpl,dl028
soep-core,bfvp,bfvp1501,soep-core,vpl,dl029
soep-core,bfvp,bfvp1502,soep-core,vpl,dl030
soep-core,bfvp,bfvp1503,soep-core,vpl,dl031
soep-core,bfvp,bfvp1504,soep-core,vpl,dl032
soep-core,bfvp,bfvp1505,soep-core,vpl,dl033
soep-core,bfvp,bfvp1601,soep-core,vpl,dl034
soep-core,bfvp,bfvp1602,soep-core,vpl,dl035
soep-core,bfvp,bfvp17,soep-core,vpl,dl036
soep-core,bfvp,hhnr,soep-core,vpl,cid
soep-core,bfvp,hhnrakt,soep-core,vpl,hid
soep-core,bfvp,intid,soep-core,vpl,intid
soep-core,bfvp,persnr,soep-core,vpl,pid
soep-core,bfvp,syear,soep-core,vpl,syear
soep-core,bfvp,vpersnr,soep-core,vpl,vpid
soep-core,bfvp,vpnr,soep-core,vpl,vpnr
soep-core,bgh,anker,soep-core,hl,h_anker
soep-core,bgh,bgh01,soep-core,hl,hlf0523
soep-core,bgh,bgh0201,soep-core,hl,hlf0106
soep-core,bgh,bgh0202,soep-core,hl,hlf0107_v2
soep-core,bgh,bgh0202,soep-core,hl,hlf0107_h
soep-core,bgh,bgh03,soep-core,hl,hlf0153_v3
soep-core,bgh,bgh03,soep-core,hl,hlf0153_h
soep-core,bgh,bgh04,soep-core,hl,hlf0154_v3
soep-core,bgh,bgh04,soep-core,hl,hlf0154_h
soep-core,bgh,bgh05,soep-core,hl,hlf0016
soep-core,bgh,bgh0601,soep-core,hl,hlf0596
soep-core,bgh,bgh0602,soep-core,hl,hlf0017
soep-core,bgh,bgh07,soep-core,hl,hlf0155_v1
soep-core,bgh,bgh07,soep-core,hl,hlf0155_h
soep-core,bgh,bgh08,soep-core,hl,hlf0018
soep-core,bgh,bgh09,soep-core,hl,hlf0019_v1
soep-core,bgh,bgh09,soep-core,hl,hlf0019_h
soep-core,bgh,bgh10,soep-core,hl,hlf0021_v1
soep-core,bgh,bgh10,soep-core,hl,hlf0021_h
soep-core,bgh,bgh11,soep-core,hl,hlf0071_v1
soep-core,bgh,bgh11,soep-core,hl,hlf0071_h
soep-core,bgh,bgh1201,soep-core,hl,hlf0438
soep-core,bgh,bgh1202,soep-core,hl,hlf0029
soep-core,bgh,bgh1203,soep-core,hl,hlf0030
soep-core,bgh,bgh1204,soep-core,hl,hlf0032
soep-core,bgh,bgh1205,soep-core,hl,hlf0033
soep-core,bgh,bgh1206,soep-core,hl,hlf0034
soep-core,bgh,bgh1207,soep-core,hl,hlf0035
soep-core,bgh,bgh1208,soep-core,hl,hlf0036
soep-core,bgh,bgh1209,soep-core,hl,hlf0529
soep-core,bgh,bgh1210,soep-core,hl,hlf0530
soep-core,bgh,bgh1211,soep-core,hl,hlf0037
soep-core,bgh,bgh1212,soep-core,hl,hlf0031
soep-core,bgh,bgh1213,soep-core,hl,hlf0531
soep-core,bgh,bgh13,soep-core,hl,hlf0006
soep-core,bgh,bgh1401,soep-core,hl,hlf0015
soep-core,bgh,bgh1402,soep-core,hl,hlf0007_v4
soep-core,bgh,bgh1402,soep-core,hl,hlf0007_h
soep-core,bgh,bgh1403,soep-core,hl,hlf0009
soep-core,bgh,bgh15,soep-core,hl,hlf0001_v3
soep-core,bgh,bgh15,soep-core,hl,hlf0001_h
soep-core,bgh,bgh16,soep-core,hl,hlf0087_v2
soep-core,bgh,bgh16,soep-core,hl,hlf0087_h
soep-core,bgh,bgh17,soep-core,hl,hlf0088_v2
soep-core,bgh,bgh17,soep-core,hl,hlf0088_h
soep-core,bgh,bgh18,soep-core,hl,hlf0597
soep-core,bgh,bgh19,soep-core,hl,hlf0598
soep-core,bgh,bgh20,soep-core,hl,hlf0599
soep-core,bgh,bgh21,soep-core,hl,hlf0600
soep-core,bgh,bgh2201,soep-core,hl,hlf0601
soep-core,bgh,bgh2202,soep-core,hl,hlf0602
soep-core,bgh,bgh2301,soep-core,hl,hlf0090_v2
soep-core,bgh,bgh2301,soep-core,hl,hlf0090_h
soep-core,bgh,bgh2302,soep-core,hl,hlf0603
soep-core,bgh,bgh2401,soep-core,hl,hlf0084
soep-core,bgh,bgh2402,soep-core,hl,hlf0604
soep-core,bgh,bgh2501,soep-core,hl,hlf0091_v3
soep-core,bgh,bgh2501,soep-core,hl,hlf0091_h
soep-core,bgh,bgh2502,soep-core,hl,hlf0605
soep-core,bgh,bgh26,soep-core,hl,hlf0532
soep-core,bgh,bgh2701,soep-core,hl,hlf0535
soep-core,bgh,bgh2702,soep-core,hl,hlf0536
soep-core,bgh,bgh28,soep-core,hl,hlf0537
soep-core,bgh,bgh2901,soep-core,hl,hlf0538
soep-core,bgh,bgh2902,soep-core,hl,hlf0539
soep-core,bgh,bgh30,soep-core,hl,hlf0606
soep-core,bgh,bgh31,soep-core,hl,hlf0011_v5
soep-core,bgh,bgh31,soep-core,hl,hlf0011_h
soep-core,bgh,bgh32,soep-core,hl,hlf0073
soep-core,bgh,bgh33,soep-core,hl,hlf0013_v3
soep-core,bgh,bgh33,soep-core,hl,hlf0013_h
soep-core,bgh,bgh3401,soep-core,hl,hlf0074_v2
soep-core,bgh,bgh3401,soep-core,hl,hlf0074_h
soep-core,bgh,bgh3402,soep-core,hl,hlf0075_v2
soep-core,bgh,bgh35,soep-core,hl,hlf0607
soep-core,bgh,bgh3601,soep-core,hl,hlf0069_v5
soep-core,bgh,bgh3601,soep-core,hl,hlf0069_h
soep-core,bgh,bgh3602,soep-core,hl,hlf0077_v2
soep-core,bgh,bgh37,soep-core,hl,hlf0608
soep-core,bgh,bgh3801,soep-core,hl,hlf0078
soep-core,bgh,bgh3802,soep-core,hl,hlf0079
soep-core,bgh,bgh39,soep-core,hl,hlf0610
soep-core,bgh,bgh4001,soep-core,hl,hlf0081_v2
soep-core,bgh,bgh4001,soep-core,hl,hlf0081_h
soep-core,bgh,bgh4002,soep-core,hl,hlf0082
soep-core,bgh,bgh41,soep-core,hl,hlf0611
soep-core,bgh,bgh42,soep-core,hl,hlf0156
soep-core,bgh,bgh43,soep-core,hl,hlf0612
soep-core,bgh,bgh44,soep-core,hl,hlf0158
soep-core,bgh,bgh45,soep-core,hl,hlc0007
soep-core,bgh,bgh46,soep-core,hl,hlc0008_v2
soep-core,bgh,bgh46,soep-core,hl,hlc0008_h
soep-core,bgh,bgh47,soep-core,hl,hlc0176
soep-core,bgh,bgh48,soep-core,hl,hlc0111_v2
soep-core,bgh,bgh48,soep-core,hl,hlc0111_h
soep-core,bgh,bgh49,soep-core,hl,hlc0177
soep-core,bgh,bgh50,soep-core,hl,hlc0112_v2
soep-core,bgh,bgh50,soep-core,hl,hlc0112_h
soep-core,bgh,bgh51,soep-core,hl,hlc0009
soep-core,bgh,bgh52,soep-core,hl,hlc0010
soep-core,bgh,bgh53,soep-core,hl,hlc0113_v2
soep-core,bgh,bgh53,soep-core,hl,hlc0113_h
soep-core,bgh,bgh54,soep-core,hl,hlc0114_v3
soep-core,bgh,bgh54,soep-core,hl,hlc0114_h
soep-core,bgh,bgh55,soep-core,hl,hlc0115_v2
soep-core,bgh,bgh55,soep-core,hl,hlc0115_h
soep-core,bgh,bgh56,soep-core,hl,hlc0178
soep-core,bgh,bgh57,soep-core,hl,hlc0179
soep-core,bgh,bgh58,soep-core,hl,hlc0180
soep-core,bgh,bgh59,soep-core,hl,hlc0181
soep-core,bgh,bgh60,soep-core,hl,hlc0182
soep-core,bgh,bgh61,soep-core,hl,hlc0183
soep-core,bgh,bgh6201,soep-core,hl,hlc0098
soep-core,bgh,bgh6202,soep-core,hl,hlc0105
soep-core,bgh,bgh6203,soep-core,hl,hlc0106
soep-core,bgh,bgh6204,soep-core,hl,hlc0107
soep-core,bgh,bgh6205,soep-core,hl,hlc0108
