study,instrument,question,url,url_de,label,label_de
soep-core,soep-core-2024-pe2,Intro,,https://git.soep.de/soep-public/images/-/raw/main/questionnaires/soep-core-2024-pe2/77109OZ_1718363346530_scr_introPersonen_pe2.png,,Screenshot
soep-core,soep-core-2024-pe2,CAPI_CATI_Zwischen_1,,https://git.soep.de/soep-public/images/-/raw/main/questionnaires/soep-core-2024-pe2/77109OZ_1718363348026_scr_pe2_intro_CAPI.png,,Screenshot
soep-core,soep-core-2024-pe2,CAPI_CATI_Switch_2,,https://git.soep.de/soep-public/images/-/raw/main/questionnaires/soep-core-2024-pe2/77109OZ_1718363349516_pe2_intro_CAPI_B.png,,Screenshot
soep-core,soep-core-2024-pe2,CAPI_CATI_Switch_3,,https://git.soep.de/soep-public/images/-/raw/main/questionnaires/soep-core-2024-pe2/77109OZ_1718363350994_pe2_intro_CAPI_C.png,,Screenshot
soep-core,soep-core-2024-pe2,CAPI_CATI_Switch_4,,https://git.soep.de/soep-public/images/-/raw/main/questionnaires/soep-core-2024-pe2/77109OZ_1718363352483_pe2_intro_CAPI_D.png,,Screenshot
soep-core,soep-core-2024-pe2,A_2,,https://git.soep.de/soep-public/images/-/raw/main/questionnaires/soep-core-2024-pe2/77109OZ_1718363353973_pla0047_v2_pe2.png,,Screenshot
soep-core,soep-core-2024-pe2,B1,,https://git.soep.de/soep-public/images/-/raw/main/questionnaires/soep-core-2024-pe2/77109OZ_1718363355463_B1_pe2.png,,Screenshot
soep-core,soep-core-2024-pe2,1,,https://git.soep.de/soep-public/images/-/raw/main/questionnaires/soep-core-2024-pe2/77109OZ_1718363356949_plh0171_pe2.png,,Screenshot
soep-core,soep-core-2024-pe2,2,,https://git.soep.de/soep-public/images/-/raw/main/questionnaires/soep-core-2024-pe2/77109OZ_1718363373346_plh0184_pe2.png,,Screenshot
soep-core,soep-core-2024-pe2,3,,https://git.soep.de/soep-public/images/-/raw/main/questionnaires/soep-core-2024-pe2/77109OZ_1718363379278_plh0334_pe2.png,,Screenshot
soep-core,soep-core-2024-pe2,4,,https://git.soep.de/soep-public/images/-/raw/main/questionnaires/soep-core-2024-pe2/77109OZ_1718363380774_plh0204_v2_pe2.png,,Screenshot
