type,study,dataset,variable,instrument,question,url,url_text
instrument,soep-core,,,soep-core-1984-pe,,https://www.diw.de/documents/publikationen/73/diw_01.c.818753.de/diw_ssp0943.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1984-pe-aus,,https://www.diw.de/documents/publikationen/73/diw_01.c.818755.de/diw_ssp0944.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1985-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.818757.de/diw_ssp0945.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1985-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.870757.de/diw_ssp1220.pdf,PDF with Reference to Variables (de)
instrument,soep-core,,,soep-core-1985-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.870759.de/diw_ssp1221.pdf,PDF with Reference to Variables (en)
instrument,soep-core,,,soep-core-1985-hh-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.870761.de/diw_ssp1222.pdf,PDF with Reference to Variables (de)
instrument,soep-core,,,soep-core-1985-hh-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.870766.de/diw_ssp1223.pdf,PDF with Reference to Variables (en)
instrument,soep-core,,,soep-core-1985-pe,,https://www.diw.de/documents/publikationen/73/diw_01.c.818759.de/diw_ssp0947.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1985-pe-aus,,https://www.diw.de/documents/publikationen/73/diw_01.c.818761.de/diw_ssp0949.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1986-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.818763.de/diw_ssp0950.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1986-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.870763.de/diw_ssp1224.pdf,PDF with Reference to Variables (de)
instrument,soep-core,,,soep-core-1986-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.870768.de/diw_ssp1225.pdf,PDF with Reference to Variables (en)
instrument,soep-core,,,soep-core-1986-hh-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.870770.de/diw_ssp1226.pdf,PDF with Reference to Variables (de)
instrument,soep-core,,,soep-core-1986-hh-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.871586.de/diw_ssp1227.pdf,PDF with Reference to Variables (en)
instrument,soep-core,,,soep-core-1986-hh-aus,,https://www.diw.de/documents/publikationen/73/diw_01.c.818769.de/diw_ssp0955.pdf,PDF of Field Version/Feldversion (tr)
instrument,soep-core,,,soep-core-1986-pe,,https://www.diw.de/documents/publikationen/73/diw_01.c.818765.de/diw_ssp0952.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1986-pe-aus,,https://www.diw.de/documents/publikationen/73/diw_01.c.818767.de/diw_ssp0954.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1987-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.818771.de/diw_ssp0983.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1987-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.871588.de/diw_ssp1228.pdf,PDF with Reference to Variables (de)
instrument,soep-core,,,soep-core-1987-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.871590.de/diw_ssp1229.pdf,PDF with Reference to Variables (en)
instrument,soep-core,,,soep-core-1987-hh-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.871592.de/diw_ssp1230.pdf,PDF with Reference to Variables (de)
instrument,soep-core,,,soep-core-1987-hh-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.871594.de/diw_ssp1231.pdf,PDF with Reference to Variables (en)
instrument,soep-core,,,soep-core-1987-pe,,https://www.diw.de/documents/publikationen/73/diw_01.c.818795.de/diw_ssp0984.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1987-pe-aus,,https://www.diw.de/documents/publikationen/73/diw_01.c.570320.de/diw_ssp0080.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1987-pe-aus-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.570320.de/diw_ssp0080.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1988-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.825545.de/diw_ssp1051.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1988-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.871596.de/diw_ssp1232.pdf,PDF with Reference to Variables (de)
instrument,soep-core,,,soep-core-1988-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.871598.de/diw_ssp1233.pdf,PDF with Reference to Variables (en)
instrument,soep-core,,,soep-core-1988-hh-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.570304.de/diw_ssp0081.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1988-hh-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.871600.de/diw_ssp1234.pdf,PDF with Reference to Variables (de)
instrument,soep-core,,,soep-core-1988-hh-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.871602.de/diw_ssp1235.pdf,PDF with Reference to Variables (en)
instrument,soep-core,,,soep-core-1988-pe,,https://www.diw.de/documents/publikationen/73/diw_01.c.844101.de/diw_ssp1107.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1988-pe-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.844101.de/diw_ssp1107.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1988-pe-aus,,https://www.diw.de/documents/publikationen/73/diw_01.c.570304.de/diw_ssp0081.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1988-pe-aus-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.570304.de/diw_ssp0081.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1988-so,,https://www.diw.de/documents/publikationen/73/diw_01.c.844103.de/diw_ssp1108.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1989-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.844105.de/diw_ssp1109.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1989-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.871604.de/diw_ssp1236.pdf,PDF with Reference to Variables (de)
instrument,soep-core,,,soep-core-1989-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.871735.de/diw_ssp1237.pdf,PDF with Reference to Variables (en)
instrument,soep-core,,,soep-core-1989-hh-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.844105.de/diw_ssp1109.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1989-hh-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.871737.de/diw_ssp1238.pdf,PDF with Reference to Variables (de)
instrument,soep-core,,,soep-core-1989-hh-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.871739.de/diw_ssp1239.pdf,PDF with Reference to Variables (en)
instrument,soep-core,,,soep-core-1989-pe,,https://www.diw.de/documents/publikationen/73/diw_01.c.844107.de/diw_ssp1110.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1989-pe-aus,,https://www.diw.de/documents/publikationen/73/diw_01.c.570418.de/diw_ssp0082.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1989-pe-aus-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.570418.de/diw_ssp0082.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1989-pe-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.844107.de/diw_ssp1110.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1989-ll,,https://www.diw.de/documents/publikationen/73/diw_01.c.844109.de/diw_ssp1111.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1990-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.570406.de/diw_ssp0083.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1990-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.871741.de/diw_ssp1240.pdf,PDF with Reference to Variables (de)
instrument,soep-core,,,soep-core-1990-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.871743.de/diw_ssp1241.pdf,PDF with Reference to Variables (en)
instrument,soep-core,,,soep-core-1990-hh-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.570406.de/diw_ssp0083.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1990-hh-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.871745.de/diw_ssp1242.pdf,PDF with Reference to Variables (de)
instrument,soep-core,,,soep-core-1990-hh-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.871747.de/diw_ssp1243.pdf,PDF with Reference to Variables (en)
instrument,soep-core,,,soep-core-1990-hh-o,,https://www.diw.de/documents/publikationen/73/diw_01.c.570388.de/diw_ssp0084.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1990-hh-o,,https://www.diw.de/documents/publikationen/73/diw_01.c.871749.de/diw_ssp1244.pdf,PDF with Reference to Variables (de)
instrument,soep-core,,,soep-core-1990-hh-o,,https://www.diw.de/documents/publikationen/73/diw_01.c.871751.de/diw_ssp1245.pdf,PDF with Reference to Variables (en)
instrument,soep-core,,,soep-core-1990-pe,,https://www.diw.de/documents/publikationen/73/diw_01.c.570406.de/diw_ssp0083.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1990-pe-aus,,https://www.diw.de/documents/publikationen/73/diw_01.c.570406.de/diw_ssp0083.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1990-pe-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.570406.de/diw_ssp0083.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1990-pe-o,,https://www.diw.de/documents/publikationen/73/diw_01.c.570388.de/diw_ssp0084.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1991-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.570396.de/diw_ssp0085.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1991-hh-o,,https://www.diw.de/documents/publikationen/73/diw_01.c.570396.de/diw_ssp0085.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1991-pe,,https://www.diw.de/documents/publikationen/73/diw_01.c.570396.de/diw_ssp0085.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1991-pe-aus,,https://www.diw.de/documents/publikationen/73/diw_01.c.570396.de/diw_ssp0085.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1991-pe-o-n,,https://www.diw.de/documents/publikationen/73/diw_01.c.570342.de/diw_ssp0086.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1992-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.570382.de/diw_ssp0087.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1992-hh-o,,https://www.diw.de/documents/publikationen/73/diw_01.c.570408.de/diw_ssp0088.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1992-pe,,https://www.diw.de/documents/publikationen/73/diw_01.c.570382.de/diw_ssp0087.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1993-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.570374.de/diw_ssp0089.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1993-hh-o,,https://www.diw.de/documents/publikationen/73/diw_01.c.570350.de/diw_ssp0090.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1993-pe,,https://www.diw.de/documents/publikationen/73/diw_01.c.570374.de/diw_ssp0089.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1994-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.570448.de/diw_ssp0091.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1994-pe-o,,https://www.diw.de/documents/publikationen/73/diw_01.c.570448.de/diw_ssp0091.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1995-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.570410.de/diw_ssp0092.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1995-pe,,https://www.diw.de/documents/publikationen/73/diw_01.c.570410.de/diw_ssp0092.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1995-pe-aus,,https://www.diw.de/documents/publikationen/73/diw_01.c.570410.de/diw_ssp0092.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1996-hh,,https://www.diw.de/documents/publikationen/73/diw_01.c.570306.de/diw_ssp0093.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1996-pe,,https://www.diw.de/documents/publikationen/73/diw_01.c.570306.de/diw_ssp0093.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1997-hh,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.38421.de/fr_haushalt.409223.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1997-pe,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.38997.de/fr_personen.409847.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1998-hh,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.38986.de/fr_haushalt.409814.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1998-pe,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.38987.de/fr_personen.409817.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1999-hh,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.38974.de/fr_haushalt.409778.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-1999-pe,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.38975.de/fr_personen.409781.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2000-hh,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.38990.de/fr_haushalt.409826.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2000-ju,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.38992.de/fr_jugendliche.409832.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2000-pe,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.38993.de/fr_personen.409835.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2001-hh,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.38984.de/fr_haushalt.409808.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2001-ju,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.38978.de/fr_jugendliche.409790.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2001-pe,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.38980.de/fr_personen.409796.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2002-hh,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.38970.de/fr_haushalt.409766.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2002-ju,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.38965.de/fr_jugendliche.409751.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2002-pe,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.38966.de/fr_personen.409754.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2003-hh,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.38385.de/haushalt_2003.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2003-ju,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.38963.de/jugend_2003.409745.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2003-pe,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.38383.de/personen_2003.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2004-hh,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.40961.de/haushalt_2004.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2004-ju,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.40962.de/jugend_2004.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2004-l,,https://www.diw.de/documents/publikationen/73/diw_01.c.570536.de/diw_ssp0102.pdf,PDF of Field Version/Feldversion (de/en)
instrument,soep-core,,,soep-core-2004-pe,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.40965.de/personen_2004.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2005-hh,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.42695.de/haushalt_2005.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2005-ju,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.42698.de/jugend_2005.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2005-pe,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.42696.de/personen_2005.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2006-hh,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.44384.de/haushalt_2006.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2006-ju,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.44386.de/jugend_2006.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2006-l,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.44389.de/luecke_2006.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2006-pe,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.44391.de/personen_2006.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2007-hh,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.56572.de/haushalt_2007.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2007-ju,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.56574.de/jugend_2007.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2007-l,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.56577.de/luecke_2007.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2007-pe,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.56580.de/personen_2007.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2008-hh,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.85350.de/haushalt_2008.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2008-ju,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.85351.de/jugend_2008.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2008-l,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.85357.de/luecke_2008.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2008-pe,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.85359.de/personen_2008.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2009-hh,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.356272.de/soepfrabo_haushalt_2009.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2009-ju,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.356304.de/soepfrabo_jugend_2009.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2009-l,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.356303.de/soepfrabo_luecke_2009.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2009-pe,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.356269.de/soepfrabo_personen_2009.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2009-vp,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.356319.de/soepfrabo_verstorben_2009.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2010-hh,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.369779.de/soepfrabo_haushalt_2010.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2010-ju,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.369773.de/soepfrabo_jugend_2010.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2010-l,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.369769.de/soepfrabo_luecke_2010.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2010-pe,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.369781.de/soepfrabo_personen_2010.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2010-vp,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.369759.de/soepfrabo_verstorben_2010.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2011-hh,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394158.de/soepfrabo_haushalt_2011.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2011-ju,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394166.de/soepfrabo_jugend_2011.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2011-l,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394164.de/soepfrabo_luecke_2011.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2011-pe,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2011-vp,,https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394176.de/soepfrabo_verstorben_2011.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2012-hh,,https://www.econstor.eu/handle/10419/88778,PDF of Field Version/Feldversion (de/en)
instrument,soep-core,,,soep-core-2012-ju,,https://www.econstor.eu/handle/10419/88781,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2012-l,,https://www.econstor.eu/handle/10419/88779,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2012-pb-j,,https://www.econstor.eu/handle/10419/90895,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2012-pb-j-erst,,https://www.econstor.eu/handle/10419/90892,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2012-pb-k,,https://www.econstor.eu/handle/10419/90896,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2012-pe,,https://www.econstor.eu/bitstream/10419/100687/1/795572875.pdf,PDF of Field Version/Feldversion (de/en)
instrument,soep-core,,,soep-core-2012-vp,,https://www.econstor.eu/handle/10419/90887,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2013-hh,,https://www.econstor.eu/bitstream/10419/96128/1/782879330.pdf,PDF of Field Version/Feldversion (de/en)
instrument,soep-core,,,soep-core-2013-hh-mig,,https://www.diw.de/documents/publikationen/73/diw_01.c.570840.de/diw_ssp0218.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2013-ju,,https://www.econstor.eu/bitstream/10419/96129/1/782879748.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2013-l,,https://www.econstor.eu/bitstream/10419/97155/1/786162392.pdf,PDF of Field Version/Feldversion (de)
instrument,soep-core,,,soep-core-2013-ll,,https://www.diw.de/documents/publikationen/73/diw_01.c.570584.de/diw_ssp0182.pdf,PDF of Field Version/Feldversion (de)
